age,income,employment_status,credit_score,loan_amount,loan_term,existing_debts,payment_history,missed_emis,loan_approved,interest_rate
32,37493.16,3,559,25390.46,48,8135.6,83,0,0,12.52
27,93075.06,3,582,19185.64,48,80000.0,72,0,0,13.65
50,42808.92,3,539,56555.59,84,18229.2,40,2,0,17.03
35,45424.91,3,631,32535.73,48,8007.22,72,2,0,12.42
41,111095.98,3,669,12229.12,60,79335.24,43,2,0,13.75
32,47666.2,0,612,48919.76,36,15661.88,44,2,0,17.02
19,46963.35,3,606,18642.62,120,14991.6,52,1,0,14.15
40,118146.76,1,661,16904.6,24,5506.32,88,0,1,11.12
18,156129.08,3,609,44999.36,60,8513.54,79,1,1,11.45
37,88151.65,3,674,20515.47,60,5373.89,75,1,1,11.14
24,40422.35,3,739,30066.5,36,34191.62,54,2,0,15.33
57,44074.42,3,704,37404.7,36,1620.66,63,3,1,13.23
47,62815.0,3,720,11773.96,36,31757.06,45,0,0,11.28
39,72588.23,2,736,29967.85,24,3369.96,94,0,1,8.19
50,33099.73,2,672,64833.55,48,7647.08,100,0,0,10.4
29,92394.5,3,637,10247.88,120,6031.7,80,2,1,11.98
43,63026.34,3,588,31568.88,48,4816.72,83,2,1,12.22
39,21387.78,3,618,11343.79,48,16151.76,67,4,0,16.65
40,34291.2,1,608,49867.17,12,8061.14,40,5,0,18.19
50,44246.11,1,708,49489.93,24,4155.97,54,0,0,13.25
45,57313.15,0,677,16589.78,48,9452.13,61,2,0,14.63
40,186012.15,2,705,100000.0,120,4039.65,63,1,1,11.26
21,69071.87,3,557,53385.81,72,4732.57,58,3,1,15.6
28,36153.78,2,764,38775.47,36,1813.0,70,3,1,12.17
36,68348.75,3,615,37067.24,48,5165.16,54,1,0,12.48
38,48472.28,2,561,48394.5,48,13282.52,100,0,1,13.68
26,72755.15,2,614,9931.69,60,8409.56,45,1,0,13.83
62,84824.58,3,848,25737.03,60,49764.82,85,0,1,9.12
53,123690.58,2,618,29928.08,60,80000.0,65,1,0,13.68
44,59007.99,2,623,15992.76,12,5093.81,78,1,1,11.88
38,160071.57,2,634,31947.08,84,3521.64,79,1,1,12.03
35,103240.2,1,638,59003.7,24,25079.76,72,1,0,15.09
28,39164.9,3,587,15718.36,48,11329.99,49,3,0,16.22
38,225463.46,2,661,21088.02,72,25232.15,64,1,1,11.65
40,72852.83,3,736,11424.69,48,12074.25,73,0,1,9.08
25,36276.5,3,675,5273.29,24,6671.78,71,2,0,12.71
41,161417.24,3,561,41074.62,36,6709.74,51,1,1,13.63
36,208285.82,0,622,21577.64,48,12491.16,93,1,1,12.25
18,58699.4,3,605,22881.03,24,6560.92,25,3,0,15.36
29,44258.82,0,654,10002.41,36,27432.98,65,5,0,16.7
33,53991.13,3,756,18988.66,36,2203.19,53,2,1,11.7
56,91935.18,3,638,52959.09,60,27286.4,73,2,0,13.96
43,128889.92,1,642,22040.94,24,1244.64,88,0,1,12.05
24,84313.09,3,792,22546.77,60,9368.44,44,4,1,12.89
42,63642.32,3,720,26004.44,36,5819.43,100,0,1,8.59
22,147091.05,3,695,8191.84,48,1778.71,73,2,1,11.19
48,49627.39,2,806,36313.19,36,1032.75,76,3,1,12.1
33,111140.63,3,689,8069.46,48,2703.99,44,3,0,13.13
37,50370.57,3,491,10386.97,60,8481.85,69,3,0,15.59
51,77545.01,2,716,9515.03,24,4437.36,87,2,1,10.81
25,55930.35,3,522,19145.44,60,2861.36,73,1,1,12.57
24,57900.93,0,686,16614.61,72,31328.42,72,1,0,15.27
32,47742.06,0,512,22004.89,24,2363.3,69,1,0,15.57
48,134176.64,3,612,10676.44,48,15980.39,45,3,0,14.67
22,38570.55,3,620,49236.78,48,3330.92,45,2,0,15.99
18,38401.84,3,588,42925.53,12,2636.46,91,1,1,13.02
33,213757.21,3,622,19167.07,36,4430.03,85,1,1,11.42
43,107657.32,1,732,15022.53,84,15061.79,88,0,1,9.6
50,15000.0,2,592,13856.56,48,2056.03,55,1,0,14.18
33,42652.65,3,693,17186.58,84,10801.66,67,2,0,12.93
33,20187.25,1,572,7185.38,60,3100.26,92,0,1,12.36
49,33846.32,3,634,10222.17,12,3711.65,47,0,1,11.24
19,15000.0,3,675,43830.99,24,12096.14,90,0,0,11.87
34,55149.68,1,570,28041.76,60,71216.71,59,1,0,17.28
39,30176.99,2,545,81423.53,48,3258.37,54,2,0,15.83
42,62065.35,3,689,17337.79,24,16645.26,69,1,1,12.0
32,22582.43,3,739,16494.62,48,5927.08,49,4,0,13.34
38,62928.04,3,643,15893.74,60,5040.48,35,3,1,14.86
18,46679.03,3,613,17063.01,60,23656.09,71,2,1,13.15
31,147439.29,3,662,12991.32,36,3485.88,79,1,1,9.67
42,139638.77,2,654,27358.72,36,2555.2,91,0,1,10.31
28,95914.01,1,669,22545.33,84,12838.14,80,0,1,11.55
38,49218.84,3,447,14648.14,72,39926.03,100,0,0,15.09
42,197053.05,0,564,59929.2,36,17154.14,94,0,1,12.41
34,23580.58,2,582,100000.0,60,1984.22,83,0,0,13.21
39,25793.17,3,662,56008.67,36,4379.4,78,3,1,12.42
28,56938.68,3,664,34423.65,36,21581.64,92,0,1,9.75
35,231520.31,0,700,40514.52,36,39383.81,30,1,0,15.45
44,53029.13,3,670,97258.96,24,10185.41,61,0,1,12.88
39,53640.13,3,545,40467.54,72,4540.66,36,4,0,16.78
32,25206.41,0,765,13792.1,48,42024.95,81,2,0,13.8
40,105615.22,3,751,30146.32,36,7520.64,56,5,1,12.57
45,106075.43,1,549,36351.67,60,4421.31,100,0,1,12.62
18,96128.88,3,676,9939.04,60,3733.37,60,2,1,11.33
49,41046.78,0,602,17536.77,24,2452.79,71,1,0,15.12
34,39182.13,3,661,53120.25,48,80000.0,62,2,0,16.35
42,27560.16,0,734,5121.52,60,33555.56,61,4,0,16.37
49,62964.32,3,820,8100.31,60,4203.64,47,1,1,8.59
24,31311.97,2,710,19127.35,60,45790.23,46,3,0,17.1
30,29541.46,3,673,29229.79,36,13812.13,30,1,0,15.37
35,46433.92,3,622,7434.56,36,13018.26,79,1,1,12.29
30,44645.39,0,664,19901.86,60,3952.42,62,1,0,14.77
55,43356.54,3,758,55437.68,72,4845.83,100,0,1,9.45
29,79210.71,0,646,23270.02,36,7766.51,47,2,0,15.08
32,62782.31,3,579,46689.34,12,1135.07,96,0,1,11.73
40,50367.75,0,520,13715.87,72,4979.97,98,0,1,14.33
25,66823.34,3,691,11522.61,36,8139.55,92,1,1,10.27
34,33027.1,3,669,43438.4,36,30016.99,74,3,0,15.72
41,63778.23,2,598,29596.53,36,4374.08,63,1,0,13.89
34,65536.43,2,732,8531.52,36,18253.97,92,1,1,10.39
37,24298.55,3,616,11606.58,36,1032.26,55,0,1,11.75
32,108816.28,3,639,77008.03,48,26030.66,74,0,0,11.96
22,35282.41,3,648,10512.87,24,3293.33,69,0,1,10.71
41,63207.98,2,621,46511.88,120,9230.54,53,4,0,15.77
55,120408.7,3,668,15024.7,84,12165.3,75,0,1,9.63
38,104339.58,2,742,21970.57,84,9998.39,83,0,1,10.12
40,61120.34,2,558,27880.26,72,7282.43,53,0,0,13.96
44,48170.43,3,689,4101.94,60,2341.35,78,2,1,11.12
25,105715.54,2,663,6835.1,36,3329.11,29,6,0,16.31
55,89753.02,3,662,23601.52,12,21948.01,51,0,0,11.28
40,41315.0,3,719,12339.42,24,4458.74,61,1,1,11.63
54,37162.81,3,653,48886.91,36,7307.85,76,1,0,12.38
30,17267.59,3,688,6094.26,48,1822.41,85,1,1,10.19
56,65671.42,3,707,34620.6,120,19121.59,71,0,1,11.03
45,56975.77,3,609,7324.81,36,2165.74,80,1,1,11.35
43,118387.07,3,673,16619.23,48,20251.07,67,0,1,12.18
40,74267.82,3,629,9400.31,60,2799.76,77,3,1,12.6
35,133324.0,0,639,100000.0,36,22348.36,76,0,0,13.37
50,39402.38,1,624,7543.23,84,8186.1,60,5,0,17.27
39,118526.31,0,687,19977.31,48,4634.31,63,2,0,12.44
18,43592.93,3,656,5533.25,36,40150.97,80,0,0,12.29
26,95469.07,3,681,79194.02,84,7563.92,100,0,1,9.61
36,24952.89,2,648,30364.39,48,5643.09,91,0,1,12.14
41,68946.16,2,521,24577.3,48,20112.93,49,3,0,16.91
37,18200.19,3,652,71642.97,48,1843.72,49,3,0,14.79
50,51006.97,3,655,24783.61,60,647.32,60,2,1,12.65
18,77980.37,3,669,26256.19,36,25796.14,71,0,1,11.67
39,43801.3,2,602,24474.33,72,3511.15,70,2,1,13.72
19,31880.1,1,554,34575.74,84,19237.61,92,0,0,16.04
45,99475.94,0,699,14854.33,48,8485.91,93,0,1,9.99
37,56270.31,1,628,18556.4,60,2530.09,70,0,0,10.86
42,44634.29,2,663,42119.57,72,14872.7,65,0,0,13.65
29,61398.31,3,627,27498.82,36,5376.7,79,0,1,10.82
50,250000.0,0,649,20102.61,120,2759.1,89,0,0,12.55
48,119623.16,1,614,7183.79,60,2831.9,79,2,1,13.59
43,120275.98,1,572,73016.46,36,1432.48,62,3,0,16.0
36,77755.75,3,687,12975.74,60,12125.0,58,4,1,12.88
43,66163.96,3,601,48522.83,48,3179.88,50,2,0,14.47
30,15000.0,3,663,25351.75,24,7826.56,73,1,0,13.23
46,39839.41,2,682,7826.26,60,6756.62,81,1,1,11.31
54,44875.86,2,603,59983.23,48,3160.37,83,2,1,13.65
48,19439.55,1,553,27001.09,60,1767.11,90,0,0,13.98
30,29898.11,2,844,64104.91,36,80000.0,96,0,0,11.26
41,18242.3,3,607,19035.73,48,7719.21,45,2,0,16.3
25,58513.09,3,699,38686.31,60,50180.56,77,1,0,13.55
43,97856.71,3,805,5377.5,120,25976.22,77,1,1,8.75
42,116315.86,3,713,14762.23,72,5877.19,68,0,1,9.35
19,76793.15,3,625,7955.39,72,9710.52,55,1,1,11.45
26,33589.28,0,644,16320.43,36,9432.49,96,0,0,11.56
35,18784.0,3,583,32126.91,60,51236.15,59,4,0,18.98
34,20866.05,1,720,13579.76,36,18579.86,30,1,0,16.06
25,27962.24,3,695,43961.68,36,3614.57,70,0,1,10.61
41,35125.55,2,608,11100.11,24,11517.45,65,0,0,13.31
40,54401.71,2,566,44720.59,72,18111.72,100,0,0,12.6
36,32581.55,3,544,62805.99,24,2501.59,78,1,1,13.62
30,73378.45,3,728,49554.13,24,13281.79,64,0,1,10.0
48,52085.19,2,659,16724.81,36,31116.36,66,0,0,13.47
54,60254.19,2,667,4022.41,48,3437.59,66,1,1,11.61
33,118675.76,2,584,35092.18,72,3946.88,100,0,1,11.38
31,29491.61,3,532,19926.63,36,25860.51,82,1,0,15.33
42,76973.98,3,727,10069.69,48,5686.01,44,2,1,11.8
34,59374.26,3,653,14114.77,36,3035.08,65,3,1,11.7
36,49016.3,1,722,69392.93,36,19580.18,69,1,0,15.1
45,101839.55,3,619,8867.32,24,14426.96,50,1,1,12.76
18,101458.84,1,631,32037.02,36,8905.23,37,1,0,15.4
51,33931.72,2,707,26222.33,48,24948.84,80,0,0,12.75
38,53675.06,2,708,16549.15,36,26786.02,55,1,1,12.46
33,70878.83,3,713,36887.43,60,7459.0,92,0,1,9.11
37,50827.66,1,626,81291.46,120,58356.52,70,3,0,18.07
37,85051.55,1,699,17382.56,24,39473.7,61,1,0,13.32
20,70877.99,3,738,18132.39,12,1113.99,26,4,1,14.54
52,179788.55,2,641,36230.33,60,2892.52,92,0,1,9.86
38,23904.75,3,608,45917.16,36,849.55,75,1,0,12.36
42,55633.37,3,757,19887.25,36,5856.37,61,4,1,12.59
47,34714.01,3,597,17252.3,36,2413.38,53,2,1,12.76
27,86031.13,1,700,3736.42,72,3589.19,98,0,1,9.76
42,22690.39,1,645,11820.53,60,24114.49,50,5,0,19.18
35,73702.18,3,502,8853.35,12,1401.32,63,2,1,14.24
46,41026.4,3,740,38089.73,12,9225.58,80,2,1,11.88
18,38541.96,2,429,18121.92,36,9169.85,96,0,0,15.56
37,25137.12,1,491,17563.58,36,7462.24,66,1,0,15.92
31,45295.11,0,692,21867.46,48,9235.21,56,1,0,13.61
42,114771.71,3,692,10980.31,60,869.33,68,0,1,10.11
42,58976.05,3,598,76312.94,36,3606.33,86,0,1,12.04
30,87256.58,2,661,62227.68,36,37911.16,90,0,0,12.4
30,162557.18,3,447,80377.17,36,2448.25,45,5,0,17.01
36,70140.34,3,706,38052.95,12,42899.3,72,0,0,13.17
29,42818.27,3,669,21513.1,84,1984.61,44,0,0,12.04
46,79249.1,0,646,80160.28,24,1759.81,85,0,0,12.18
34,43192.51,1,651,12774.76,36,3128.23,77,0,1,12.18
18,44238.31,0,689,10971.24,24,25061.37,53,2,0,14.83
34,24054.19,3,647,13613.14,48,4693.24,97,0,1,11.06
27,104375.94,3,500,33466.39,84,11446.13,76,3,1,13.87
21,47495.89,3,825,11971.88,24,8722.29,74,1,1,9.54
25,66786.68,1,746,19451.93,36,7673.57,66,3,0,12.06
39,32158.2,2,547,6115.1,12,28972.96,69,1,0,15.32
51,77774.48,2,622,32366.46,60,17527.35,63,1,1,13.45
41,37904.88,3,631,6544.09,48,2584.01,56,1,1,11.64
31,54993.75,2,736,10449.1,60,6151.36,92,0,1,8.93
42,101386.54,0,477,58321.94,48,46325.13,61,3,0,18.1
33,96226.07,3,610,56627.76,72,11154.09,60,4,0,14.52
31,59087.93,2,509,29716.28,36,1793.91,67,1,1,14.92
26,20725.53,3,627,27461.24,48,1925.54,95,0,1,12.35
20,250000.0,1,612,14403.58,60,19734.93,90,0,1,12.01
34,170674.82,3,656,11868.9,48,16357.43,62,1,1,11.74
39,92374.38,3,601,16485.01,36,3224.83,92,0,1,9.3
37,38104.12,3,589,6562.17,36,17113.62,71,0,1,12.54
33,55929.36,3,699,26955.94,24,40110.45,54,4,0,14.92
28,43215.21,3,686,22903.96,36,34816.92,61,3,0,14.05
44,127811.73,3,694,10438.57,48,40306.9,94,1,1,9.41
24,70087.64,3,635,77261.07,24,14121.99,100,0,1,11.63
45,37402.83,3,604,35793.84,48,6784.12,75,1,0,12.82
27,45141.03,2,640,38310.28,72,5418.21,59,2,0,13.31
30,117326.14,2,690,14915.08,36,7963.41,67,2,1,11.53
23,156382.27,0,475,22003.04,36,3374.41,56,0,0,15.66
32,149791.4,3,681,36384.5,72,5657.3,58,2,1,11.41
47,94298.38,3,674,24890.11,60,29001.99,57,0,0,10.87
43,51453.05,3,654,79341.82,24,1621.21,68,3,1,12.97
47,15000.0,1,638,18712.93,36,1735.99,72,0,0,13.91
43,71560.32,3,444,14711.01,60,18592.82,67,0,0,13.07
26,59808.48,1,614,36585.32,48,5709.16,66,1,0,13.77
34,65120.15,3,793,8008.69,48,1181.28,83,0,1,7.68
30,61842.02,1,651,46140.09,48,7621.02,65,2,0,13.86
51,27017.57,3,625,7780.93,60,6606.96,67,1,1,11.78
26,83654.05,2,651,36712.32,36,5265.42,66,2,1,13.56
46,87494.38,2,678,13113.29,60,16086.02,97,1,1,11.25
46,90165.6,3,702,32249.81,120,2136.24,61,2,1,11.58
56,105656.25,3,631,45518.51,36,8208.99,80,0,1,10.54
33,86028.25,0,683,24902.84,60,6561.85,56,2,0,14.12
45,46816.1,3,784,8436.33,36,8415.46,76,1,1,9.57
60,57382.69,1,730,10749.13,36,1433.41,79,0,1,10.21
31,63238.9,3,837,12296.53,84,4804.71,89,0,1,7.41
22,63870.93,3,597,4836.73,12,8264.87,63,0,1,11.45
19,108981.19,2,784,54283.86,36,13921.08,49,3,0,10.71
45,88097.66,3,586,24054.71,48,51348.78,55,1,0,14.28
19,208231.57,0,678,8880.26,36,18141.34,87,1,1,12.36
34,225005.78,3,708,70582.67,48,12850.72,100,0,1,8.73
42,62804.99,3,609,12568.36,36,28896.47,85,0,0,11.99
39,15000.0,3,657,26915.51,24,5980.01,47,4,1,15.86
42,125756.09,2,722,11381.94,36,38327.7,84,1,1,10.7
40,43294.21,2,593,4382.58,48,24816.72,53,2,0,15.46
50,37016.15,0,783,7394.17,48,5188.1,63,1,0,12.94
28,47142.62,3,539,15385.91,48,55489.84,73,0,0,15.6
31,45798.85,3,805,45190.29,48,12669.28,76,2,1,11.55
30,86453.49,3,730,29063.16,36,72618.06,71,0,0,12.05
46,23490.2,3,642,24640.93,60,10972.88,59,1,0,13.37
47,31362.48,1,617,4411.53,24,4619.63,89,1,1,13.15
42,73562.83,0,609,60844.03,36,3761.09,60,2,0,16.24
49,87008.96,0,639,26342.63,60,5677.44,92,0,0,12.26
26,87985.3,2,646,20019.58,36,4576.57,45,1,1,12.9
54,37338.42,0,750,54499.05,48,28893.98,73,1,0,15.28
53,33290.94,3,807,59754.36,36,7871.67,47,0,0,10.82
45,44179.63,2,665,55474.14,48,1613.2,54,2,0,14.44
55,69142.42,1,582,18075.83,36,10026.67,60,2,1,14.36
21,145988.98,3,606,9869.64,120,9186.71,97,0,1,8.81
32,17527.7,2,635,48588.31,36,5071.5,93,0,0,11.72
30,52447.23,3,567,7390.54,48,10589.22,85,2,1,12.82
45,26913.76,2,555,100000.0,72,7753.43,70,2,0,15.54
27,22217.92,3,817,22525.42,48,15271.83,73,1,0,11.63
45,106956.13,3,674,9426.62,48,14399.93,92,1,1,9.24
51,83014.85,0,583,8221.48,48,11671.47,82,0,1,13.36
44,78406.34,3,715,7926.1,48,2210.88,70,2,1,9.98
40,104048.82,3,555,24644.04,60,67441.56,96,0,1,13.05
28,44898.9,3,562,21914.11,24,1709.6,84,1,1,11.43
29,46185.33,2,585,8194.86,72,7124.47,74,0,0,11.79
50,222223.38,2,782,16561.49,48,2712.34,61,5,1,11.78
45,51640.29,3,629,7373.53,60,12044.2,60,5,1,15.07
37,93067.4,3,454,35293.05,12,9305.92,63,0,1,13.83
33,60103.83,0,746,21085.17,72,6844.73,78,0,1,11.52
18,19752.69,0,625,16273.25,24,36966.7,85,0,0,16.79
27,17557.26,2,502,7859.76,60,24550.71,44,1,0,19.31
57,42302.84,2,624,17324.47,36,5842.33,34,2,0,14.96
25,112832.62,2,691,15807.15,60,18108.46,52,2,0,12.13
39,96083.7,2,682,28401.05,48,38742.03,62,1,0,13.63
48,103615.92,1,793,25175.19,36,24375.77,91,0,1,10.5
25,33116.02,1,581,41508.27,48,7071.17,64,4,0,17.19
39,157869.42,3,653,14948.09,36,1651.93,74,3,1,12.67
47,33559.12,1,594,4972.46,48,11210.97,77,1,0,14.0
38,68029.36,2,526,48672.74,60,15813.36,51,2,0,15.31
66,59503.39,2,720,10416.79,24,3753.27,96,0,1,8.79
21,53942.6,3,687,9085.78,48,8287.85,58,1,1,11.06
48,133673.47,3,672,21279.66,48,7458.52,98,0,1,8.86
36,39219.67,3,684,28052.03,36,32458.27,67,4,0,15.13
45,26641.8,1,595,14405.0,84,51731.19,63,0,0,15.75
42,60596.8,3,569,14314.75,48,26244.57,50,1,0,15.15
30,47103.56,3,653,16109.73,36,7438.65,73,1,1,10.49
40,250000.0,2,742,68407.13,24,25532.73,100,0,1,8.52
19,89850.68,3,778,21979.33,48,15502.99,77,1,1,9.82
44,46835.45,3,713,10154.07,36,7518.34,74,1,1,10.11
40,31771.76,3,652,10237.1,36,65669.53,58,3,0,16.08
44,19376.71,3,671,18020.99,12,3873.76,80,0,0,11.16
48,32366.15,3,650,26643.12,48,14822.61,72,0,0,12.9
41,64149.08,2,567,32441.19,48,18761.47,68,2,0,14.28
39,140983.37,3,651,24326.63,24,6078.43,78,0,1,9.05
29,117361.42,0,543,11231.77,48,14173.63,37,4,0,17.65
30,68696.73,3,640,15691.07,84,20858.09,68,1,1,11.12
49,49320.71,1,780,39621.47,120,10348.89,48,1,0,12.83
52,70353.47,3,715,8805.45,72,12997.28,70,2,1,10.42
35,43862.6,2,576,15174.89,60,9004.06,56,1,0,13.47
38,167882.3,2,644,35524.23,36,17989.08,58,2,1,14.07
28,53449.14,0,583,44365.84,36,6444.75,45,3,0,17.65
49,56851.47,2,644,18876.4,36,5932.51,90,0,1,9.95
44,15843.37,3,733,15851.74,48,8271.41,57,3,0,14.26
57,53249.25,0,702,7648.81,72,26467.39,58,0,0,13.45
29,98902.57,3,848,33540.6,36,1411.82,97,1,1,6.06
34,31551.19,0,745,63260.96,48,3263.75,80,1,0,12.95
40,38160.94,2,666,100000.0,48,78886.87,33,2,0,18.29
44,96338.82,1,704,30006.13,36,10669.97,94,0,1,10.24
35,24686.35,2,633,21147.91,48,5393.58,99,0,1,11.63
29,112947.75,3,559,10552.85,36,17941.14,97,0,1,10.64
46,43508.59,3,754,4899.63,120,3695.88,82,1,1,9.37
45,47422.83,2,730,25376.21,48,989.51,50,0,1,11.13
28,30505.83,3,630,100000.0,48,11554.15,69,1,0,13.55
51,75118.92,1,671,60879.38,36,3901.89,43,3,0,14.9
49,250000.0,2,749,53811.98,48,8967.75,54,3,0,13.43
39,95692.8,3,717,26808.71,36,11264.38,50,2,1,11.75
38,35647.31,2,532,29366.75,36,9340.51,58,1,0,16.01
43,118346.54,3,669,3168.46,36,1467.04,72,0,1,9.99
29,49513.09,3,636,40538.54,12,8318.86,61,1,0,11.47
38,136583.44,3,739,13856.75,48,12639.75,61,0,1,9.38
18,97149.45,3,732,12564.34,36,1998.08,64,1,1,9.32
46,15000.0,1,755,17007.24,72,1773.71,96,0,1,11.32
22,32779.29,2,560,16554.22,12,2782.14,100,0,1,11.14
53,105517.4,2,587,12405.45,12,17098.82,61,4,0,15.41
34,65577.92,1,739,22272.27,72,1098.48,76,0,1,11.07
35,32394.58,3,602,14092.22,24,18578.75,54,2,0,15.19
31,40939.32,3,528,23867.15,12,11992.73,83,0,0,13.12
35,19077.37,3,692,6702.65,36,6263.52,61,1,1,11.73
52,56782.08,3,606,18559.81,60,1843.41,57,5,1,14.78
18,225576.32,0,793,9163.32,60,3653.83,100,0,1,8.13
50,97047.91,3,673,13185.07,36,17710.34,45,3,1,13.43
41,222849.11,3,662,24703.97,60,28473.39,25,3,0,14.72
25,101664.99,3,620,6104.62,48,2888.92,83,1,1,10.28
27,110911.47,2,777,11408.05,72,25383.73,63,0,1,10.06
54,195721.34,3,678,34723.48,24,16088.74,58,2,1,11.83
28,75083.64,2,617,7111.42,60,8047.87,100,0,1,10.71
26,53512.13,3,586,91335.4,36,3874.4,83,2,1,13.12
49,111256.6,3,644,57729.66,36,4530.6,68,1,1,10.87
41,143243.91,2,571,14829.57,36,50157.46,57,4,0,15.38
28,44892.28,3,732,11733.84,60,9686.05,78,0,1,8.24
40,38834.28,3,505,25888.44,60,30634.08,38,3,0,19.13
27,65076.16,0,638,6919.03,48,10317.1,60,2,0,14.76
49,98607.18,3,698,4439.45,60,5152.83,69,1,1,10.27
48,96650.3,3,677,15253.01,48,14531.74,73,3,1,11.67
43,25476.19,3,592,19786.62,60,70111.01,67,0,0,15.14
41,188520.8,3,702,23754.84,36,4255.14,57,0,1,10.11
55,40753.66,3,579,13469.83,36,20208.71,86,0,1,12.17
37,51070.43,3,648,61032.23,36,9803.64,40,0,0,13.12
26,34836.03,1,702,6660.09,36,1901.66,64,2,1,13.36
42,250000.0,1,687,8860.78,60,1859.62,60,0,1,10.63
58,69233.66,3,595,32510.19,60,5156.52,88,1,1,12.31
27,35933.13,3,745,8696.55,60,11469.98,61,3,1,11.24
34,100544.34,3,656,8431.62,36,19503.96,77,1,1,12.01
42,94985.68,3,709,24310.99,60,1684.27,75,1,1,8.65
37,53496.09,3,772,9482.3,36,15563.71,36,1,1,11.71
28,99147.51,2,739,19801.89,84,7198.44,68,1,1,10.28
49,36491.14,3,739,12583.16,36,8129.98,38,1,1,11.78
61,44544.73,2,665,11055.34,48,14597.59,76,1,1,12.19
39,17923.54,3,713,4097.6,60,46448.77,56,2,0,14.66
28,27055.06,3,667,24628.28,72,10977.93,91,0,0,10.43
22,177119.24,3,553,8121.32,36,2086.54,66,3,0,13.57
40,160308.79,2,674,19252.69,36,6720.43,56,2,1,12.6
49,62284.83,3,670,14622.49,36,18998.86,91,0,1,9.85
42,162390.44,3,696,18672.25,36,19634.5,54,0,0,10.55
37,54391.07,3,639,19540.8,60,15769.36,86,0,1,10.64
32,51738.31,0,589,25716.87,84,4865.71,78,0,0,14.04
27,61939.07,3,702,12305.39,24,2063.53,63,2,1,11.45
46,55550.46,3,544,59525.33,48,14610.68,45,1,0,15.67
47,52621.61,3,766,5024.49,72,2406.1,92,0,1,8.22
22,118900.09,3,631,18374.65,24,16203.96,79,1,1,12.01
53,65518.08,0,669,43001.26,48,16208.47,56,1,0,14.12
43,91811.15,0,694,32254.67,72,5076.14,74,0,0,13.34
51,111171.39,3,697,10098.39,72,7241.16,88,0,1,9.27
24,75577.32,0,537,11538.03,48,9884.05,72,0,0,13.99
24,33451.01,3,715,9843.49,12,4381.67,74,1,1,11.82
36,26589.73,2,674,35574.42,24,2035.14,88,1,0,11.79
43,65464.83,3,599,12186.22,48,7791.44,97,0,1,9.68
55,54027.38,0,590,27013.67,24,8647.56,67,1,0,14.63
45,63097.4,3,623,27212.76,24,31604.27,45,0,0,13.32
35,59300.18,2,546,100000.0,60,3707.11,46,2,0,16.79
27,250000.0,0,787,28299.55,60,23588.07,57,1,0,11.62
50,26953.39,2,768,11511.3,60,2573.26,53,3,1,12.53
28,18142.86,2,686,6849.15,24,2112.02,39,3,0,14.25
54,73088.48,3,632,17664.6,36,5997.74,100,0,1,10.48
35,47769.68,2,634,20024.89,60,3162.41,79,0,1,11.28
53,72376.77,3,710,3757.24,60,2082.62,60,0,1,9.68
44,84993.48,3,790,12443.04,60,56632.05,69,1,0,10.52
36,129374.01,3,604,27941.88,120,5158.25,37,4,1,14.69
32,24237.7,3,560,14387.51,72,80000.0,90,0,0,14.82
34,42871.79,3,773,47805.65,48,2996.7,34,2,0,13.11
42,77439.85,3,507,6331.64,36,1467.7,79,0,1,13.03
38,95061.39,3,569,37854.54,48,29474.76,36,1,0,14.71
32,223254.96,1,630,45757.54,48,3918.03,62,0,0,12.26
36,106236.43,3,525,47344.09,36,9310.2,92,0,0,12.22
38,57868.41,3,738,6293.77,60,2088.84,40,4,0,12.42
18,35092.35,3,718,28329.03,24,7800.06,67,0,1,10.73
42,42677.46,3,604,12900.18,60,2055.7,81,1,1,11.73
28,41956.07,3,752,7151.56,12,7525.8,78,0,1,8.86
26,88711.09,2,765,15818.03,48,5044.57,71,2,1,10.53
21,69856.5,3,640,10678.82,72,10201.27,78,0,1,10.97
20,27059.96,3,613,46009.37,24,15149.02,59,2,0,15.65
24,46094.97,2,830,33204.83,48,10312.17,100,0,1,9.91
30,101369.6,3,707,8760.82,36,12721.47,41,2,0,12.7
57,73939.13,3,670,12340.27,72,7266.04,90,0,1,9.1
32,84219.92,3,759,16243.4,60,5243.17,73,0,1,8.64
39,75338.99,3,674,20786.85,84,12966.43,81,1,1,10.03
42,158872.69,2,609,49271.57,72,7248.52,84,0,1,10.83
39,68983.72,3,656,38277.82,60,7530.3,80,3,1,13.34
37,47495.31,3,733,22950.93,36,12061.15,55,3,1,12.62
26,34563.27,2,490,17880.77,36,2883.57,64,3,0,15.34
52,69547.53,1,626,5331.12,48,33847.18,43,6,0,16.88
56,15000.0,3,760,61919.97,48,6314.75,64,0,1,10.63
21,53606.55,0,609,15403.08,60,9174.49,75,1,0,13.57
27,52917.85,3,773,76410.25,36,7750.25,80,1,1,10.46
35,26405.23,2,763,25767.97,24,15564.43,77,0,0,11.85
28,34304.8,3,644,100000.0,48,11375.1,38,1,0,14.99
43,97323.38,3,604,35776.88,36,7708.48,59,2,0,12.65
30,68763.41,1,627,7005.03,60,34501.36,58,3,0,16.45
59,63644.81,3,850,13473.33,48,329.2,46,5,1,11.41
49,71955.89,3,799,19238.95,60,28076.11,54,3,0,12.23
40,63295.95,3,660,10948.67,24,20337.37,70,1,1,11.47
48,126211.9,3,601,16290.73,84,1292.31,95,0,1,10.66
